1293,Šmarje - Sap,"",Slovenija,45.9743953,14.617049
3240,Šmarje pri Jelšah,"",Slovenija,46.2287025,15.5190353
8220,Šmarješke Toplice,"",Slovenija,45.8680377,15.2347422
2315,Šmartno na Pohorju,"",Slovenija,46.4446305,15.5398255
3341,Šmartno ob Dreti,"",Slovenija,46.2836979,14.8890804
3327,Šmartno ob Paki,"",Slovenija,46.32903719999999,15.0333937
1275,Šmartno pri Litiji,"",Slovenija,46.0457437,14.8410058
2383,Šmartno pri Slovenj Gradcu,"",Slovenija,46.4929488,15.1059573
3201,Šmartno v Rožni dolini,"",Slovenija,46.2945833,15.2428556
3325,Šoštanj,"",Slovenija,46.3782836,15.0461378
6222,Štanjel,"",Slovenija,45.8226266,13.8435976
3220,Štore,"",Slovenija,46.2205619,15.3154297
3304,Tabor,"",Slovenija,46.2346683,15.0167331
3221,Teharje,"",Slovenija,46.2290096,15.3023917
9251,Tišina,"",Slovenija,46.6511382,16.0834627
5220,Tolmin,"",Slovenija,46.1951773,13.7274714
3326,Topolšica,"",Slovenija,46.4042511,15.0179406
2371,Trbonje,"",Slovenija,46.6015773,15.1053891
1420,Trbovlje,"",Slovenija,46.1503563,15.0453138
8231,Trebelno,"",Slovenija,45.9120037,15.1502188
8210,Trebnje,"",Slovenija,45.9081708,15.0125985
5252,Trnovo pri Gorici,"",Slovenija,45.9992576,13.7808946
2254,Trnovska vas,"",Slovenija,46.5201168,15.8866431
1222,Trojane,"",Slovenija,46.1884096,14.8839704
1236,Trzin,"",Slovenija,46.1363399,14.5616878
4290,Tržič,"",Slovenija,46.36215170000001,14.3083372
8295,Tržišče,"",Slovenija,45.9579871,15.1936633
1311,Turjak,"",Slovenija,45.878016,14.6098449
9224,Turnišče,"",Slovenija,46.625456,16.3144961
8323,Uršna sela,"",Slovenija,45.7184268,15.1253509
1252,Vače,"",Slovenija,46.119541,14.8379084
3320,Velenje,"",Slovenija,46.3622743,15.1106582
3322,Velenje,"",Slovenija,46.3499902,15.1108877
3503,Velenje,Gorenje,Slovenija,46.3443933,15.0083019
8212,Velika Loka,"",Slovenija,45.93012359999999,14.9675705
2274,Velika Nedelja,"",Slovenija,46.4202494,16.1102813
9225,Velika Polana,"",Slovenija,46.5731715,16.3444126
1315,Velike Lašče,"",Slovenija,45.8336591,14.6362363
8213,Veliki Gaber,"",Slovenija,45.9372687,14.9074252
9241,Veržej,"",Slovenija,46.5832778,16.1640173
1312,Videm - Dobrepolje,"",Slovenija,45.8490426,14.6947037
2284,Videm pri Ptuju,"",Slovenija,46.36984040000001,15.8995273
8344,Vinica,"",Slovenija,45.4614158,15.253571
5271,Vipava,"",Slovenija,45.8455744,13.9625431
4212,Visoko,"",Slovenija,46.27187139999999,14.4176414
1294,Višnja Gora,"",Slovenija,45.9549367,14.7439754
3205,Vitanje,"",Slovenija,46.3815074,15.2950333
2255,Vitomarci,"",Slovenija,46.526163,15.9333359
1217,Vodice,"",Slovenija,46.1896643,14.493854
3212,Vojnik,"",Slovenija,46.2920581,15.302058
5293,Volčja Draga,"",Slovenija,45.9039648,13.6743666
2232,Voličina,"",Slovenija,46.5296582,15.8399799
3305,Vransko,"",Slovenija,46.2444682,14.9511982
6217,Vremski Britof,"",Slovenija,45.6573806,14.028733
1360,Vrhnika,"",Slovenija,45.966583,14.2973873
2365,Vuhred,"",Slovenija,46.595112,15.2356594
2367,Vuzenica,"",Slovenija,46.5980836,15.1657237
8292,Zabukovje,"",Slovenija,46.0605514,15.3687192
1410,Zagorje ob Savi,"",Slovenija,46.1345186,14.9945975
1303,Zagradec,"",Slovenija,45.8601831,14.8340796
2283,Zavrč,"",Slovenija,46.3856393,16.0470768
8272,Zdole,"",Slovenija,45.9762622,15.543974
4201,Zgornja Besnica,"",Slovenija,46.2637773,14.275596
2242,Zgornja Korena,"",Slovenija,46.52812770000001,15.7763973
2201,Zgornja Kungota,"",Slovenija,46.6382085,15.6140586
2316,Zgornja Ložnica,"",Slovenija,46.3890517,15.5143388
2314,Zgornja Polskava,"",Slovenija,46.42618479999999,15.6103382
2213,Zgornja Velka,"",Slovenija,46.68188199999999,15.7629035
4247,Zgornje Gorje,"",Slovenija,46.3789875,14.0683139
4206,Zgornje Jezersko,"",Slovenija,46.39404070000001,14.4979088
2285,Zgornji Leskovec,"",Slovenija,46.3291603,15.9360932
1432,Zidani Most,"",Slovenija,46.0852465,15.1725437
3214,Zreče,"",Slovenija,46.3696591,15.3918526
4209,Žabnica,"",Slovenija,46.196072,14.3314002
3310,Žalec,"",Slovenija,46.251984,15.1650282
4228,Železniki,"",Slovenija,46.22544,14.1692478
2287,Žetale,"",Slovenija,46.2784002,15.8122225
4226,Žiri,"",Slovenija,46.0513094,14.111887
4274,Žirovnica,"",Slovenija,46.4044239,14.1375549
8360,Žužemberk,"",Slovenija,45.830669,14.9298228
